phone_threshold,name_threshold,address_threshold,training_data_precision,training_data_recall,test_data_precision,test_data_recall
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.866, 0.970, 0.947, 0.964
0.1, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.881, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.866, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.865, 0.960, 0.947, 0.955
0.0, 0.8, 0.1, 0.936, 0.880, 0.990, 0.848
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.875, 0.980, 0.947, 0.964
0.1, 0.1, 0.0, 0.858, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.881, 0.960, 0.947, 0.955
1.0, 0.2, 0.0, 0.856, 0.950, 0.947, 0.955
1.0, 0.2, 0.0, 0.881, 0.960, 0.947, 0.955
1.0, 0.1, 0.0, 0.882, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
0.1, 0.1, 0.0, 0.867, 0.980, 0.947, 0.964
0.1, 0.2, 0.0, 0.882, 0.970, 0.947, 0.955
1.0, 0.1, 0.0, 0.889, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.875, 0.980, 0.947, 0.964
1.0, 0.2, 0.0, 0.880, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.866, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
0.0, 0.3, 0.1, 0.880, 0.950, 0.937, 0.929
1.0, 0.3, 0.0, 0.848, 0.950, 0.946, 0.946
1.0, 0.1, 0.0, 0.882, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
0.1, 0.1, 0.0, 0.875, 0.980, 0.947, 0.964
0.1, 0.1, 0.0, 0.867, 0.980, 0.947, 0.964
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.857, 0.960, 0.947, 0.955
1.0, 0.1, 0.0, 0.850, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.857, 0.960, 0.947, 0.955
1.0, 0.1, 0.0, 0.882, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.864, 0.950, 0.947, 0.955
1.0, 0.2, 0.0, 0.880, 0.950, 0.947, 0.955
0.1, 0.1, 0.0, 0.858, 0.970, 0.947, 0.964
0.1, 0.1, 0.0, 0.900, 0.990, 0.947, 0.964
1.0, 0.2, 0.0, 0.872, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.881, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.881, 0.960, 0.947, 0.955
0.1, 0.1, 0.0, 0.858, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
0.1, 0.1, 0.0, 0.875, 0.980, 0.947, 0.964
0.1, 0.1, 0.0, 0.858, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.913, 0.950, 0.947, 0.955
0.1, 0.2, 0.0, 0.898, 0.970, 0.947, 0.955
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
0.1, 0.1, 0.0, 0.882, 0.970, 0.947, 0.964
0.1, 0.1, 0.0, 0.875, 0.980, 0.947, 0.964
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.850, 0.960, 0.947, 0.964
1.0, 0.4, 0.0, 0.915, 0.970, 0.946, 0.938
0.1, 0.1, 0.0, 0.858, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.848, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.881, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.880, 0.950, 0.947, 0.955
1.0, 0.2, 0.0, 0.866, 0.970, 0.947, 0.955
1.0, 0.1, 0.0, 0.889, 0.960, 0.947, 0.964
0.1, 0.1, 0.0, 0.858, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.881, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.866, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.842, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.858, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.866, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.883, 0.980, 0.947, 0.964
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.866, 0.970, 0.947, 0.955
0.1, 0.1, 0.0, 0.875, 0.980, 0.947, 0.964
1.0, 0.1, 0.0, 0.906, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.874, 0.970, 0.947, 0.955
0.1, 0.2, 0.0, 0.890, 0.970, 0.947, 0.955
0.1, 0.1, 0.0, 0.858, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.889, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.856, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.889, 0.960, 0.947, 0.964
1.0, 0.4, 0.0, 0.889, 0.960, 0.946, 0.938
1.0, 0.1, 0.0, 0.882, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.881, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.889, 0.960, 0.947, 0.955
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.907, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.873, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.897, 0.960, 0.947, 0.964
0.0, 0.1, 0.1, 0.881, 0.960, 0.922, 0.946
0.0, 0.2, 0.1, 0.866, 0.970, 0.938, 0.938
1.0, 0.1, 0.0, 0.873, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.851, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
0.1, 0.2, 0.0, 0.875, 0.980, 0.947, 0.955
1.0, 0.1, 0.0, 0.881, 0.960, 0.947, 0.964
0.1, 0.2, 0.0, 0.858, 0.970, 0.947, 0.955
1.0, 0.2, 0.0, 0.856, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.873, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.873, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.890, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.890, 0.970, 0.947, 0.955
1.0, 0.1, 0.0, 0.873, 0.960, 0.947, 0.964
0.1, 0.1, 0.0, 0.883, 0.980, 0.947, 0.964
0.1, 0.1, 0.0, 0.907, 0.980, 0.947, 0.964
1.0, 0.1, 0.0, 0.850, 0.960, 0.947, 0.964
0.1, 0.2, 0.0, 0.866, 0.970, 0.947, 0.955
0.0, 0.2, 0.1, 0.896, 0.950, 0.938, 0.938
1.0, 0.1, 0.0, 0.842, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.873, 0.960, 0.947, 0.955
0.1, 0.1, 0.0, 0.851, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.873, 0.960, 0.947, 0.955
1.0, 0.2, 0.0, 0.872, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.873, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.880, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.866, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.864, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.850, 0.960, 0.947, 0.964
0.1, 0.1, 0.0, 0.883, 0.980, 0.947, 0.964
1.0, 0.2, 0.0, 0.848, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.889, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.866, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.882, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.889, 0.960, 0.947, 0.955
0.1, 0.2, 0.0, 0.865, 0.960, 0.947, 0.955
1.0, 0.1, 0.0, 0.892, 0.990, 0.947, 0.964
0.0, 0.2, 0.1, 0.873, 0.960, 0.938, 0.938
1.0, 0.2, 0.0, 0.874, 0.970, 0.947, 0.955
0.1, 0.1, 0.0, 0.924, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.881, 0.960, 0.947, 0.955
1.0, 0.1, 0.0, 0.882, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.856, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
0.1, 0.1, 0.0, 0.883, 0.980, 0.947, 0.964
1.0, 0.3, 0.0, 0.882, 0.970, 0.946, 0.946
1.0, 0.1, 0.0, 0.842, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.882, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.858, 0.970, 0.947, 0.955
0.1, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.891, 0.980, 0.947, 0.955
0.1, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
0.1, 0.2, 0.0, 0.889, 0.960, 0.947, 0.955
1.0, 0.2, 0.0, 0.866, 0.970, 0.947, 0.955
1.0, 0.2, 0.0, 0.865, 0.960, 0.947, 0.955
1.0, 0.1, 0.0, 0.897, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.858, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.889, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.889, 0.960, 0.947, 0.964
0.1, 0.2, 0.0, 0.882, 0.970, 0.947, 0.955
0.1, 0.1, 0.0, 0.883, 0.980, 0.947, 0.964
1.0, 0.1, 0.0, 0.850, 0.960, 0.947, 0.964
0.0, 0.1, 0.1, 0.882, 0.970, 0.922, 0.946
1.0, 0.1, 0.0, 0.882, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.873, 0.960, 0.947, 0.964
0.1, 0.3, 0.0, 0.898, 0.970, 0.946, 0.946
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.850, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.882, 0.970, 0.947, 0.955
1.0, 0.2, 0.0, 0.866, 0.970, 0.947, 0.955
1.0, 0.1, 0.0, 0.881, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.841, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.850, 0.960, 0.947, 0.964
0.0, 0.2, 0.5, 0.931, 0.950, 0.944, 0.911
1.0, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.873, 0.960, 0.947, 0.964
0.1, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.866, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.857, 0.960, 0.947, 0.955
1.0, 0.2, 0.0, 0.857, 0.960, 0.947, 0.955
1.0, 0.2, 0.0, 0.865, 0.960, 0.947, 0.955
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.875, 0.980, 0.947, 0.964
1.0, 0.1, 0.0, 0.866, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.857, 0.960, 0.947, 0.964
0.3, 0.1, 0.0, 0.890, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.866, 0.970, 0.947, 0.955
1.0, 0.1, 0.0, 0.889, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.881, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.858, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.873, 0.960, 0.947, 0.964
0.1, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
0.1, 0.1, 0.0, 0.875, 0.980, 0.947, 0.964
1.0, 0.2, 0.0, 0.848, 0.950, 0.947, 0.955
0.1, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.864, 0.950, 0.947, 0.955
0.1, 0.1, 0.0, 0.867, 0.980, 0.947, 0.964
0.1, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.881, 0.960, 0.947, 0.955
1.0, 0.2, 0.0, 0.865, 0.960, 0.947, 0.955
1.0, 0.1, 0.0, 0.873, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.865, 0.960, 0.947, 0.955
0.0, 0.2, 0.1, 0.897, 0.960, 0.938, 0.938
1.0, 0.2, 0.0, 0.872, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.882, 0.970, 0.947, 0.964
1.0, 0.3, 0.0, 0.888, 0.950, 0.946, 0.946
1.0, 0.1, 0.0, 0.858, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.873, 0.960, 0.947, 0.964
0.1, 0.2, 0.0, 0.874, 0.970, 0.947, 0.955
0.1, 0.2, 0.0, 0.890, 0.970, 0.947, 0.955
1.0, 0.2, 0.0, 0.873, 0.960, 0.947, 0.955
0.0, 0.3, 0.1, 0.889, 0.960, 0.937, 0.929
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
1.0, 0.2, 0.0, 0.864, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.866, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.850, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.891, 0.980, 0.947, 0.964
1.0, 0.2, 0.0, 0.890, 0.970, 0.947, 0.955
0.0, 0.2, 0.1, 0.872, 0.950, 0.938, 0.938
0.1, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.842, 0.960, 0.947, 0.964
0.1, 0.1, 0.0, 0.866, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.890, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.890, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.925, 0.980, 0.947, 0.964
1.0, 0.1, 0.0, 0.889, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.889, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.873, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.881, 0.960, 0.947, 0.964
0.1, 0.1, 0.0, 0.866, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.906, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.875, 0.980, 0.947, 0.964
1.0, 0.1, 0.0, 0.850, 0.960, 0.947, 0.964
1.0, 0.1, 0.0, 0.891, 0.980, 0.947, 0.964
1.0, 0.2, 0.0, 0.864, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.874, 0.970, 0.947, 0.964
1.0, 0.2, 0.0, 0.874, 0.970, 0.947, 0.955
1.0, 0.1, 0.0, 0.858, 0.970, 0.947, 0.964
0.0, 0.1, 0.9, 0.895, 0.940, 0.927, 0.911
1.0, 0.1, 0.0, 0.882, 0.970, 0.947, 0.964
1.0, 0.1, 0.0, 0.860, 0.980, 0.947, 0.964
0.1, 0.2, 0.0, 0.866, 0.970, 0.947, 0.955
1.0, 0.1, 0.0, 0.889, 0.960, 0.947, 0.964
0.1, 0.2, 0.0, 0.850, 0.960, 0.947, 0.955
1.0, 0.2, 0.0, 0.848, 0.950, 0.947, 0.955
1.0, 0.1, 0.0, 0.865, 0.960, 0.947, 0.964
0.1, 0.1, 0.0, 0.867, 0.980, 0.947, 0.964
1.0, 0.1, 0.0, 0.864, 0.950, 0.947, 0.964
1.0, 0.1, 0.0, 0.891, 0.980, 0.947, 0.964
0.1, 0.1, 0.0, 0.899, 0.980, 0.947, 0.964
