phone_threshold,name_threshold,address_threshold,training_data_precision,training_data_recall,test_data_precision,test_data_recall
1.0, 0.1, 0.0, 0.800, 0.974, 0.947, 0.964
1.0, 0.0, 0.0, 0.772, 1.000, 0.885, 0.964
1.0, 0.1, 0.0, 0.835, 0.974, 0.947, 0.964
0.1, 0.2, 0.0, 0.784, 0.974, 0.947, 0.955
0.1, 0.1, 0.0, 0.768, 0.974, 0.947, 0.964
1.0, 0.7, 0.0, 0.867, 0.923, 0.951, 0.866
1.0, 0.1, 0.0, 0.792, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.826, 0.974, 0.947, 0.964
0.0, 0.1, 0.8, 0.839, 0.936, 0.927, 0.911
1.0, 0.1, 0.0, 0.872, 0.962, 0.947, 0.964
0.1, 0.1, 0.0, 0.826, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.824, 0.962, 0.947, 0.964
0.1, 0.1, 0.0, 0.802, 0.987, 0.947, 0.964
1.0, 0.1, 0.0, 0.864, 0.974, 0.947, 0.964
1.0, 0.2, 0.0, 0.826, 0.974, 0.947, 0.955
0.1, 0.1, 0.0, 0.787, 0.949, 0.947, 0.964
0.1, 0.2, 0.0, 0.794, 0.987, 0.947, 0.955
1.0, 0.1, 0.0, 0.789, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.781, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.802, 0.987, 0.947, 0.964
1.0, 0.1, 0.0, 0.865, 0.987, 0.947, 0.964
1.0, 0.2, 0.0, 0.778, 0.987, 0.947, 0.955
0.0, 0.2, 0.1, 0.822, 0.949, 0.938, 0.938
1.0, 0.1, 0.0, 0.787, 0.949, 0.947, 0.964
1.0, 0.3, 0.0, 0.789, 0.962, 0.946, 0.946
0.1, 0.7, 0.0, 0.866, 0.910, 0.951, 0.866
0.0, 0.4, 0.1, 0.798, 0.962, 0.936, 0.920
1.0, 0.1, 0.0, 0.826, 0.974, 0.947, 0.964
0.1, 0.1, 0.0, 0.828, 0.987, 0.947, 0.964
1.0, 0.1, 0.0, 0.798, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.843, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.806, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.828, 0.987, 0.947, 0.964
0.1, 0.1, 0.0, 0.778, 0.987, 0.947, 0.964
1.0, 0.4, 0.0, 0.793, 0.936, 0.946, 0.938
1.0, 0.2, 0.0, 0.835, 0.974, 0.947, 0.955
1.0, 0.1, 0.0, 0.843, 0.962, 0.947, 0.964
1.0, 0.2, 0.0, 0.789, 0.962, 0.947, 0.955
1.0, 0.7, 0.0, 0.899, 0.910, 0.951, 0.866
1.0, 0.2, 0.0, 0.792, 0.974, 0.947, 0.955
0.0, 0.2, 0.1, 0.824, 0.962, 0.938, 0.938
0.0, 0.1, 0.1, 0.765, 0.962, 0.922, 0.946
0.1, 0.1, 0.0, 0.828, 0.987, 0.947, 0.964
1.0, 0.1, 0.0, 0.871, 0.949, 0.947, 0.964
1.0, 0.1, 0.0, 0.779, 0.949, 0.947, 0.964
1.0, 0.1, 0.0, 0.809, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.819, 0.987, 0.947, 0.964
1.0, 0.1, 0.0, 0.789, 0.962, 0.947, 0.964
0.0, 0.1, 0.1, 0.798, 0.962, 0.922, 0.946
1.0, 0.3, 0.0, 0.854, 0.974, 0.946, 0.946
1.0, 0.0, 0.0, 0.835, 0.974, 0.885, 0.964
0.0, 0.2, 0.1, 0.798, 0.962, 0.938, 0.938
1.0, 0.2, 0.0, 0.843, 0.962, 0.947, 0.955
0.0, 0.3, 0.3, 0.824, 0.962, 0.936, 0.911
1.0, 0.3, 0.0, 0.813, 0.949, 0.946, 0.946
1.0, 0.1, 0.0, 0.862, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.824, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.800, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.804, 1.000, 0.947, 0.964
1.0, 0.1, 0.0, 0.806, 0.962, 0.947, 0.964
0.1, 0.1, 0.0, 0.835, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.806, 0.962, 0.947, 0.964
0.1, 0.2, 0.0, 0.835, 0.974, 0.947, 0.955
1.0, 0.1, 0.0, 0.809, 0.974, 0.947, 0.964
0.0, 0.1, 0.1, 0.833, 0.962, 0.922, 0.946
1.0, 0.1, 0.0, 0.809, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.835, 0.974, 0.947, 0.964
1.0, 0.2, 0.0, 0.773, 0.962, 0.947, 0.955
0.1, 0.1, 0.0, 0.781, 0.962, 0.947, 0.964
0.1, 0.1, 0.0, 0.802, 0.987, 0.947, 0.964
1.0, 0.1, 0.0, 0.843, 0.962, 0.947, 0.964
1.0, 0.2, 0.0, 0.862, 0.962, 0.947, 0.955
1.0, 0.3, 0.0, 0.802, 0.987, 0.946, 0.946
0.2, 0.1, 0.0, 0.817, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.792, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.843, 0.962, 0.947, 0.964
0.1, 0.1, 0.0, 0.792, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.862, 0.962, 0.947, 0.964
1.0, 0.2, 0.0, 0.781, 0.962, 0.947, 0.955
0.1, 0.2, 0.0, 0.806, 0.962, 0.947, 0.955
0.3, 0.4, 0.0, 0.854, 0.974, 0.946, 0.938
1.0, 0.2, 0.0, 0.804, 0.949, 0.947, 0.955
1.0, 0.1, 0.0, 0.843, 0.962, 0.947, 0.964
0.1, 0.1, 0.0, 0.837, 0.987, 0.947, 0.964
0.1, 0.1, 0.0, 0.786, 0.987, 0.947, 0.964
1.0, 0.2, 0.0, 0.843, 0.962, 0.947, 0.955
1.0, 0.1, 0.0, 0.798, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.798, 0.962, 0.947, 0.964
0.1, 0.1, 0.0, 0.819, 0.987, 0.947, 0.964
1.0, 0.1, 0.0, 0.809, 0.974, 0.947, 0.964
0.1, 0.1, 0.0, 0.784, 0.974, 0.947, 0.964
0.3, 0.2, 0.0, 0.809, 0.974, 0.947, 0.955
1.0, 0.1, 0.0, 0.796, 0.949, 0.947, 0.964
0.1, 0.1, 0.0, 0.826, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.776, 0.974, 0.947, 0.964
0.2, 0.2, 0.0, 0.824, 0.962, 0.947, 0.955
0.1, 0.2, 0.0, 0.809, 0.974, 0.947, 0.955
0.3, 0.2, 0.0, 0.833, 0.962, 0.947, 0.955
1.0, 0.1, 0.0, 0.835, 0.974, 0.947, 0.964
0.0, 0.2, 0.1, 0.817, 0.974, 0.938, 0.938
1.0, 0.1, 0.0, 0.844, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.813, 0.949, 0.947, 0.964
1.0, 0.1, 0.0, 0.809, 0.974, 0.947, 0.964
1.0, 0.2, 0.0, 0.787, 0.949, 0.947, 0.955
1.0, 0.1, 0.0, 0.862, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.862, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.784, 0.974, 0.947, 0.964
1.0, 0.2, 0.0, 0.862, 0.962, 0.947, 0.955
1.0, 0.1, 0.0, 0.844, 0.974, 0.947, 0.964
1.0, 0.2, 0.0, 0.904, 0.962, 0.947, 0.955
1.0, 0.2, 0.0, 0.882, 0.962, 0.947, 0.955
1.0, 0.2, 0.0, 0.865, 0.987, 0.947, 0.955
1.0, 0.1, 0.0, 0.854, 0.974, 0.947, 0.964
0.1, 0.3, 0.0, 0.835, 0.974, 0.946, 0.946
1.0, 0.1, 0.0, 0.789, 0.962, 0.947, 0.964
1.0, 0.2, 0.0, 0.826, 0.974, 0.947, 0.955
0.1, 0.4, 0.0, 0.837, 0.987, 0.946, 0.938
1.0, 0.2, 0.0, 0.871, 0.949, 0.947, 0.955
1.0, 0.1, 0.0, 0.854, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.826, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.817, 0.974, 0.947, 0.964
0.1, 0.2, 0.0, 0.800, 0.974, 0.947, 0.955
0.0, 0.2, 0.1, 0.862, 0.962, 0.938, 0.938
1.0, 0.3, 0.0, 0.817, 0.974, 0.946, 0.946
0.1, 0.3, 0.0, 0.806, 0.962, 0.946, 0.946
1.0, 0.1, 0.0, 0.755, 0.987, 0.947, 0.964
0.1, 0.1, 0.0, 0.835, 0.974, 0.947, 0.964
1.0, 0.2, 0.0, 0.800, 0.974, 0.947, 0.955
1.0, 0.1, 0.0, 0.772, 1.000, 0.947, 0.964
1.0, 0.8, 0.0, 0.867, 0.923, 0.990, 0.857
1.0, 0.1, 0.0, 0.800, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.804, 0.949, 0.947, 0.964
1.0, 0.1, 0.0, 0.824, 0.962, 0.947, 0.964
1.0, 0.3, 0.0, 0.862, 0.962, 0.946, 0.946
1.0, 0.3, 0.0, 0.809, 0.974, 0.946, 0.946
1.0, 0.1, 0.0, 0.844, 0.974, 0.947, 0.964
1.0, 0.2, 0.0, 0.798, 0.962, 0.947, 0.955
1.0, 0.3, 0.0, 0.800, 0.974, 0.946, 0.946
1.0, 0.1, 0.0, 0.800, 0.974, 0.947, 0.964
1.0, 0.7, 0.0, 0.897, 0.897, 0.951, 0.866
1.0, 0.1, 0.0, 0.798, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.781, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.851, 0.949, 0.947, 0.964
1.0, 0.3, 0.0, 0.771, 0.949, 0.946, 0.946
1.0, 0.1, 0.0, 0.813, 0.949, 0.947, 0.964
1.0, 0.1, 0.0, 0.833, 0.962, 0.947, 0.964
1.0, 0.4, 0.0, 0.813, 0.949, 0.946, 0.938
1.0, 0.1, 0.0, 0.856, 0.987, 0.947, 0.964
1.0, 0.1, 0.0, 0.798, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.781, 0.962, 0.947, 0.964
0.1, 0.1, 0.0, 0.817, 0.974, 0.947, 0.964
0.1, 0.1, 0.0, 0.844, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.789, 0.962, 0.947, 0.964
0.1, 0.1, 0.0, 0.765, 0.962, 0.947, 0.964
1.0, 0.2, 0.0, 0.802, 0.987, 0.947, 0.955
0.0, 0.2, 0.3, 0.777, 0.936, 0.936, 0.920
1.0, 0.1, 0.0, 0.779, 0.949, 0.947, 0.964
1.0, 0.1, 0.0, 0.826, 0.974, 0.947, 0.964
1.0, 0.2, 0.0, 0.817, 0.974, 0.947, 0.955
0.1, 0.3, 0.0, 0.828, 0.987, 0.946, 0.946
0.1, 0.7, 0.0, 0.847, 0.923, 0.951, 0.866
1.0, 0.2, 0.0, 0.843, 0.962, 0.947, 0.955
1.0, 0.1, 0.0, 0.884, 0.974, 0.947, 0.964
1.0, 0.0, 0.0, 0.831, 0.949, 0.885, 0.964
1.0, 0.1, 0.0, 0.800, 0.974, 0.947, 0.964
0.1, 0.1, 0.0, 0.846, 0.987, 0.947, 0.964
0.2, 0.1, 0.0, 0.802, 0.987, 0.947, 0.964
0.0, 0.2, 0.1, 0.833, 0.962, 0.938, 0.938
1.0, 0.2, 0.0, 0.852, 0.962, 0.947, 0.955
0.1, 0.1, 0.0, 0.809, 0.974, 0.947, 0.964
0.1, 0.1, 0.0, 0.819, 0.987, 0.947, 0.964
1.0, 0.1, 0.0, 0.809, 0.974, 0.947, 0.964
0.0, 0.2, 0.1, 0.789, 0.962, 0.938, 0.938
1.0, 0.1, 0.0, 0.843, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.815, 0.962, 0.947, 0.964
1.0, 0.2, 0.0, 0.831, 0.949, 0.947, 0.955
0.0, 0.2, 0.1, 0.826, 0.974, 0.938, 0.938
1.0, 0.1, 0.0, 0.824, 0.962, 0.947, 0.964
0.0, 0.1, 0.1, 0.817, 0.974, 0.922, 0.946
1.0, 0.1, 0.0, 0.819, 0.987, 0.947, 0.964
1.0, 0.1, 0.0, 0.798, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.798, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.860, 0.949, 0.947, 0.964
0.1, 0.1, 0.0, 0.800, 0.974, 0.947, 0.964
0.1, 0.2, 0.0, 0.815, 0.962, 0.947, 0.955
0.1, 0.8, 0.0, 0.887, 0.910, 0.990, 0.857
0.1, 0.1, 0.0, 0.809, 0.974, 0.947, 0.964
0.0, 0.2, 0.1, 0.893, 0.962, 0.938, 0.938
0.1, 0.2, 0.0, 0.864, 0.974, 0.947, 0.955
0.0, 0.1, 0.1, 0.806, 0.962, 0.922, 0.946
1.0, 0.3, 0.0, 0.806, 0.962, 0.946, 0.946
0.0, 0.3, 0.1, 0.785, 0.936, 0.937, 0.929
1.0, 0.1, 0.0, 0.765, 0.962, 0.947, 0.964
1.0, 0.2, 0.0, 0.777, 0.936, 0.947, 0.955
1.0, 0.2, 0.0, 0.779, 0.949, 0.947, 0.955
1.0, 0.1, 0.0, 0.874, 0.974, 0.947, 0.964
0.1, 0.2, 0.0, 0.804, 1.000, 0.947, 0.955
1.0, 0.1, 0.0, 0.813, 0.949, 0.947, 0.964
1.0, 0.1, 0.0, 0.813, 0.949, 0.947, 0.964
1.0, 0.1, 0.0, 0.809, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.798, 0.962, 0.947, 0.964
1.0, 0.1, 0.0, 0.824, 0.962, 0.947, 0.964
0.1, 0.1, 0.0, 0.826, 0.974, 0.947, 0.964
0.1, 0.1, 0.0, 0.828, 0.987, 0.947, 0.964
1.0, 0.2, 0.0, 0.904, 0.962, 0.947, 0.955
1.0, 0.2, 0.0, 0.815, 0.962, 0.947, 0.955
0.1, 0.1, 0.0, 0.826, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.765, 0.962, 0.947, 0.964
1.0, 0.2, 0.0, 0.851, 0.949, 0.947, 0.955
0.1, 0.1, 0.0, 0.800, 0.974, 0.947, 0.964
1.0, 0.2, 0.0, 0.796, 0.949, 0.947, 0.955
0.3, 0.1, 0.0, 0.852, 0.962, 0.947, 0.964
0.1, 0.2, 0.0, 0.800, 0.974, 0.947, 0.955
1.0, 0.4, 0.0, 0.841, 0.949, 0.946, 0.938
1.0, 0.1, 0.0, 0.800, 0.974, 0.947, 0.964
1.0, 0.1, 0.0, 0.833, 0.962, 0.947, 0.964
1.0, 0.3, 0.0, 0.844, 0.974, 0.946, 0.946
1.0, 0.0, 0.0, 0.817, 0.974, 0.885, 0.964
1.0, 0.1, 0.0, 0.806, 0.962, 0.947, 0.964
1.0, 0.2, 0.0, 0.806, 0.962, 0.947, 0.955
1.0, 0.1, 0.0, 0.811, 0.987, 0.947, 0.964
1.0, 0.1, 0.0, 0.864, 0.974, 0.947, 0.964
0.1, 0.1, 0.0, 0.798, 0.962, 0.947, 0.964
0.1, 0.1, 0.0, 0.800, 0.974, 0.947, 0.964
0.1, 0.1, 0.0, 0.846, 0.987, 0.947, 0.964
1.0, 0.1, 0.0, 0.841, 0.949, 0.947, 0.964
0.1, 0.2, 0.0, 0.812, 1.000, 0.947, 0.955
0.0, 0.2, 0.1, 0.800, 0.974, 0.938, 0.938
0.0, 0.2, 0.1, 0.864, 0.974, 0.938, 0.938
1.0, 0.1, 0.0, 0.806, 0.962, 0.947, 0.964
1.0, 0.2, 0.0, 0.784, 0.974, 0.947, 0.955
1.0, 0.1, 0.0, 0.854, 0.974, 0.947, 0.964
0.0, 0.8, 0.1, 0.932, 0.885, 0.990, 0.848
0.1, 0.1, 0.0, 0.792, 0.974, 0.947, 0.964
1.0, 0.4, 0.0, 0.824, 0.962, 0.946, 0.938
1.0, 0.1, 0.0, 0.784, 0.974, 0.947, 0.964
