phone_threshold, name_threshold, address_threshold, training_data_precision, training_data_recall, test_data_precision, test_data_recall
0.1, 0.3, 0.0, 0.913, 0.955, 0.946, 0.946
0.1, 0.2, 0.0, 0.846, 1.000, 0.947, 0.955
1.0, 0.3, 0.0, 0.913, 0.955, 0.946, 0.946
0.1, 0.8, 0.0, 1.000, 0.955, 0.990, 0.857
0.2, 0.3, 0.1, 0.917, 1.000, 0.943, 0.893
1.0, 0.3, 0.0, 0.917, 1.000, 0.946, 0.946
0.0, 0.2, 1.0, 0.957, 1.000, 0.958, 0.821
1.0, 0.3, 0.1, 0.880, 1.000, 0.943, 0.893
0.2, 0.2, 0.2, 0.880, 1.000, 0.943, 0.884
0.2, 0.3, 0.1, 0.917, 1.000, 0.943, 0.893
0.1, 0.2, 0.0, 0.875, 0.955, 0.947, 0.955
0.2, 0.2, 0.0, 0.875, 0.955, 0.947, 0.955
0.0, 0.2, 0.2, 0.840, 0.955, 0.936, 0.920
0.2, 0.5, 0.2, 0.917, 1.000, 0.939, 0.830
1.0, 0.3, 0.0, 0.875, 0.955, 0.946, 0.946
1.0, 0.1, 0.2, 0.917, 1.000, 0.943, 0.893
1.0, 0.3, 0.0, 0.880, 1.000, 0.946, 0.946
1.0, 0.3, 0.9, 0.917, 1.000, 0.941, 0.857
1.0, 0.8, 0.0, 0.909, 0.909, 0.990, 0.857
0.0, 0.3, 0.0, 0.846, 1.000, 0.502, 0.982
0.1, 0.1, 0.0, 0.815, 1.000, 0.947, 0.964
1.0, 0.9, 0.1, 0.957, 1.000, 0.989, 0.786
0.2, 0.2, 0.0, 0.917, 1.000, 0.947, 0.955
1.0, 0.2, 0.0, 0.846, 1.000, 0.947, 0.955
0.1, 0.3, 0.1, 0.957, 1.000, 0.943, 0.893
0.2, 0.2, 0.0, 0.917, 1.000, 0.947, 0.955
0.2, 0.3, 0.0, 0.875, 0.955, 0.946, 0.946
1.0, 0.2, 0.0, 0.846, 1.000, 0.947, 0.955
0.0, 0.4, 0.3, 0.913, 0.955, 0.935, 0.902
1.0, 0.2, 0.1, 0.917, 1.000, 0.944, 0.902
0.0, 0.2, 0.2, 0.786, 1.000, 0.936, 0.920
0.1, 0.4, 0.0, 0.815, 1.000, 0.946, 0.938
1.0, 0.3, 0.1, 1.000, 1.000, 0.943, 0.893
1.0, 0.2, 0.0, 0.955, 0.955, 0.947, 0.955
0.1, 0.2, 0.0, 0.880, 1.000, 0.947, 0.955
1.0, 0.5, 0.0, 0.786, 1.000, 0.944, 0.902
0.0, 0.3, 0.4, 0.880, 1.000, 0.944, 0.902
1.0, 0.3, 0.1, 0.957, 1.000, 0.943, 0.893
1.0, 0.2, 0.2, 0.917, 1.000, 0.943, 0.884
1.0, 0.2, 0.0, 0.846, 1.000, 0.947, 0.955
1.0, 0.1, 0.9, 1.000, 1.000, 0.942, 0.875
0.0, 0.4, 0.4, 0.955, 0.955, 0.943, 0.893
0.1, 0.3, 0.0, 0.880, 1.000, 0.946, 0.946
1.0, 0.1, 0.5, 0.815, 1.000, 0.943, 0.884
0.0, 0.3, 0.1, 0.846, 1.000, 0.937, 0.929
1.0, 0.1, 0.1, 0.957, 1.000, 0.944, 0.911
1.0, 0.2, 0.0, 0.917, 1.000, 0.947, 0.955
0.1, 0.3, 0.1, 1.000, 1.000, 0.943, 0.893
1.0, 0.3, 0.0, 0.957, 1.000, 0.946, 0.946
1.0, 0.3, 0.1, 1.000, 1.000, 0.943, 0.893
1.0, 0.3, 0.0, 1.000, 1.000, 0.946, 0.946
1.0, 0.2, 0.0, 0.786, 1.000, 0.947, 0.955
1.0, 0.9, 0.0, 0.955, 0.955, 0.989, 0.830
0.2, 0.2, 0.0, 1.000, 1.000, 0.947, 0.955
1.0, 0.3, 0.0, 0.875, 0.955, 0.946, 0.946
0.0, 0.3, 0.5, 0.917, 1.000, 0.944, 0.902
0.1, 0.9, 0.1, 0.950, 0.864, 0.989, 0.786
1.0, 0.5, 0.0, 0.846, 1.000, 0.944, 0.902
0.1, 0.4, 0.0, 0.955, 0.955, 0.946, 0.938
0.2, 0.1, 0.4, 0.917, 1.000, 0.943, 0.884
1.0, 0.2, 0.3, 0.957, 1.000, 0.943, 0.884
1.0, 0.2, 0.4, 0.917, 1.000, 0.942, 0.875
0.2, 0.4, 0.0, 0.957, 1.000, 0.946, 0.938
1.0, 0.3, 0.7, 0.786, 1.000, 0.941, 0.857
0.1, 0.2, 0.0, 0.917, 1.000, 0.947, 0.955
0.1, 0.2, 0.0, 0.957, 1.000, 0.947, 0.955
1.0, 0.3, 0.7, 0.957, 1.000, 0.941, 0.857
0.1, 0.3, 0.0, 0.955, 0.955, 0.946, 0.946
1.0, 0.3, 0.0, 0.957, 1.000, 0.946, 0.946
1.0, 0.3, 0.0, 0.846, 1.000, 0.946, 0.946
0.2, 0.3, 0.1, 0.917, 1.000, 0.943, 0.893
1.0, 0.3, 0.0, 0.957, 1.000, 0.946, 0.946
1.0, 0.2, 0.3, 0.917, 1.000, 0.943, 0.884
0.2, 0.3, 0.0, 1.000, 0.955, 0.946, 0.946
1.0, 0.3, 0.0, 1.000, 1.000, 0.946, 0.946
0.2, 0.3, 0.8, 0.875, 0.955, 0.941, 0.857
1.0, 0.5, 0.8, 0.870, 0.909, 0.938, 0.812
1.0, 0.3, 1.0, 1.000, 1.000, 0.957, 0.786
0.1, 0.2, 0.0, 0.815, 1.000, 0.947, 0.955
1.0, 0.3, 0.0, 0.957, 1.000, 0.946, 0.946
1.0, 0.2, 0.0, 0.880, 1.000, 0.947, 0.955
1.0, 0.2, 0.0, 0.880, 1.000, 0.947, 0.955
0.0, 0.9, 0.1, 0.917, 1.000, 0.989, 0.812
0.0, 0.3, 0.7, 0.880, 1.000, 0.943, 0.893
1.0, 0.0, 0.2, 0.875, 0.955, 0.877, 0.893
1.0, 0.2, 0.0, 0.808, 0.955, 0.947, 0.955
0.1, 0.2, 0.0, 0.955, 0.955, 0.947, 0.955
1.0, 0.3, 0.0, 0.913, 0.955, 0.946, 0.946
1.0, 0.3, 0.0, 0.750, 0.955, 0.946, 0.946
1.0, 0.1, 0.0, 0.917, 1.000, 0.947, 0.964
0.1, 0.3, 0.1, 0.917, 1.000, 0.943, 0.893
1.0, 0.4, 0.1, 1.000, 0.955, 0.943, 0.884
1.0, 0.2, 0.0, 0.808, 0.955, 0.947, 0.955
1.0, 0.1, 0.0, 0.808, 0.955, 0.947, 0.964
0.0, 0.2, 0.5, 0.957, 1.000, 0.944, 0.911
0.1, 0.6, 0.1, 0.875, 0.955, 0.949, 0.830
0.1, 0.3, 0.9, 0.957, 1.000, 0.941, 0.857
1.0, 0.3, 0.0, 0.913, 0.955, 0.946, 0.946
0.0, 0.3, 0.4, 0.724, 0.955, 0.944, 0.902
1.0, 0.1, 0.1, 0.846, 1.000, 0.944, 0.911
1.0, 0.3, 0.0, 0.955, 0.955, 0.946, 0.946
0.1, 0.2, 0.7, 0.846, 1.000, 0.942, 0.866
1.0, 0.1, 0.0, 0.917, 1.000, 0.947, 0.964
1.0, 0.3, 0.0, 0.913, 0.955, 0.946, 0.946
1.0, 0.2, 0.1, 0.917, 1.000, 0.944, 0.902
1.0, 0.5, 0.0, 0.905, 0.864, 0.944, 0.902
0.0, 0.5, 0.3, 0.957, 1.000, 0.933, 0.866
0.0, 0.2, 0.1, 0.913, 0.955, 0.938, 0.938
1.0, 0.3, 0.0, 0.917, 1.000, 0.946, 0.946
1.0, 0.4, 0.1, 0.955, 0.955, 0.943, 0.884
0.0, 0.5, 0.1, 0.917, 1.000, 0.934, 0.884
1.0, 0.1, 0.0, 0.815, 1.000, 0.947, 0.964
0.1, 0.2, 0.0, 0.786, 1.000, 0.947, 0.955
1.0, 0.3, 0.0, 0.913, 0.955, 0.946, 0.946
1.0, 0.8, 0.7, 0.875, 0.955, 0.989, 0.777
1.0, 0.2, 0.1, 0.815, 1.000, 0.944, 0.902
1.0, 0.2, 0.3, 1.000, 1.000, 0.943, 0.884
0.1, 0.2, 0.0, 0.917, 1.000, 0.947, 0.955
1.0, 0.2, 0.0, 0.917, 1.000, 0.947, 0.955
1.0, 0.4, 0.0, 0.815, 1.000, 0.946, 0.938
0.0, 0.2, 0.1, 0.917, 1.000, 0.938, 0.938
1.0, 0.4, 0.0, 0.957, 1.000, 0.946, 0.938
1.0, 0.4, 0.0, 0.846, 1.000, 0.946, 0.938
0.2, 0.2, 0.4, 0.875, 0.955, 0.942, 0.875
0.2, 0.2, 1.0, 0.870, 0.909, 0.957, 0.795
1.0, 0.3, 0.8, 0.880, 1.000, 0.941, 0.857
1.0, 0.3, 0.5, 0.917, 1.000, 0.942, 0.866
0.2, 0.2, 0.1, 0.880, 1.000, 0.944, 0.902
0.1, 0.2, 0.0, 0.957, 1.000, 0.947, 0.955
0.2, 0.4, 0.0, 0.957, 1.000, 0.946, 0.938
0.0, 0.3, 0.7, 0.917, 1.000, 0.943, 0.893
0.2, 0.3, 0.1, 0.917, 1.000, 0.943, 0.893
1.0, 0.7, 0.4, 0.909, 0.909, 0.946, 0.786
1.0, 0.3, 0.0, 0.880, 1.000, 0.946, 0.946
1.0, 0.4, 0.1, 0.880, 1.000, 0.943, 0.884
0.1, 0.3, 0.0, 0.880, 1.000, 0.946, 0.946
0.0, 0.5, 0.1, 0.957, 1.000, 0.934, 0.884
0.2, 0.3, 0.0, 0.957, 1.000, 0.946, 0.946
1.0, 0.2, 0.0, 0.846, 1.000, 0.947, 0.955
1.0, 0.2, 0.0, 0.840, 0.955, 0.947, 0.955
0.1, 0.1, 0.0, 0.955, 0.955, 0.947, 0.964
0.2, 0.2, 0.8, 0.880, 1.000, 0.942, 0.866
0.2, 0.3, 0.0, 0.917, 1.000, 0.946, 0.946
1.0, 0.2, 1.0, 0.880, 1.000, 0.957, 0.795
1.0, 0.1, 0.0, 0.880, 1.000, 0.947, 0.964
0.2, 0.3, 0.0, 0.917, 1.000, 0.946, 0.946
0.1, 0.3, 0.2, 1.000, 1.000, 0.942, 0.875
1.0, 0.1, 0.0, 1.000, 0.955, 0.947, 0.964
1.0, 0.3, 0.0, 0.880, 1.000, 0.946, 0.946
0.0, 0.3, 0.9, 0.913, 0.955, 0.943, 0.893
1.0, 0.3, 0.0, 0.875, 0.955, 0.946, 0.946
1.0, 0.3, 0.2, 0.917, 1.000, 0.942, 0.875
0.0, 0.3, 0.4, 0.880, 1.000, 0.944, 0.902
1.0, 0.4, 0.0, 0.917, 1.000, 0.946, 0.938
1.0, 0.2, 0.4, 0.917, 1.000, 0.942, 0.875
1.0, 0.3, 0.1, 0.957, 1.000, 0.943, 0.893
1.0, 0.4, 0.0, 0.957, 1.000, 0.946, 0.938
1.0, 0.7, 0.0, 0.833, 0.909, 0.951, 0.866
1.0, 0.3, 0.1, 0.917, 1.000, 0.943, 0.893
0.1, 0.1, 0.0, 0.917, 1.000, 0.947, 0.964
0.0, 0.1, 0.8, 0.913, 0.955, 0.927, 0.911
0.1, 0.3, 0.0, 1.000, 1.000, 0.946, 0.946
0.2, 0.3, 0.1, 0.917, 1.000, 0.943, 0.893
1.0, 0.1, 0.0, 0.955, 0.955, 0.947, 0.964
1.0, 0.2, 0.0, 1.000, 1.000, 0.947, 0.955
1.0, 0.2, 0.0, 0.917, 1.000, 0.947, 0.955
0.2, 0.4, 0.0, 0.917, 1.000, 0.946, 0.938
0.2, 0.2, 0.5, 1.000, 1.000, 0.942, 0.875
0.2, 0.9, 0.0, 0.955, 0.955, 0.989, 0.830
1.0, 0.3, 0.2, 0.917, 1.000, 0.942, 0.875
1.0, 0.3, 0.0, 0.957, 1.000, 0.946, 0.946
0.1, 0.1, 0.0, 0.846, 1.000, 0.947, 0.964
0.0, 0.2, 0.9, 0.875, 0.955, 0.944, 0.902
1.0, 0.1, 0.0, 0.917, 1.000, 0.947, 0.964
1.0, 0.3, 0.7, 1.000, 1.000, 0.941, 0.857
1.0, 0.2, 0.0, 1.000, 1.000, 0.947, 0.955
0.1, 0.2, 1.0, 0.955, 0.955, 0.957, 0.795
1.0, 0.1, 0.0, 0.917, 1.000, 0.947, 0.964
1.0, 0.1, 0.0, 0.875, 0.955, 0.947, 0.964
1.0, 0.2, 0.3, 0.815, 1.000, 0.943, 0.884
1.0, 0.2, 0.4, 0.846, 1.000, 0.942, 0.875
1.0, 0.2, 0.2, 0.880, 1.000, 0.943, 0.884
0.1, 0.3, 0.2, 0.880, 1.000, 0.942, 0.875
1.0, 0.3, 0.5, 0.957, 1.000, 0.942, 0.866
1.0, 0.2, 0.0, 0.846, 1.000, 0.947, 0.955
0.1, 0.2, 0.4, 0.917, 1.000, 0.942, 0.875
0.1, 0.4, 0.0, 0.880, 1.000, 0.946, 0.938
1.0, 0.5, 0.1, 0.917, 1.000, 0.941, 0.848
1.0, 0.9, 0.1, 0.913, 0.955, 0.989, 0.786
0.0, 0.7, 0.0, 0.880, 1.000, 0.716, 0.902
1.0, 0.2, 0.0, 0.917, 1.000, 0.947, 0.955
0.1, 0.4, 0.8, 0.917, 1.000, 0.941, 0.848
1.0, 0.1, 0.0, 0.955, 0.955, 0.947, 0.964
1.0, 0.0, 0.0, 0.846, 1.000, 0.885, 0.964
0.2, 0.2, 0.8, 0.917, 1.000, 0.934, 0.759
0.3, 0.3, 0.4, 0.917, 1.000, 0.942, 0.866
0.1, 0.3, 0.0, 0.957, 1.000, 0.946, 0.946
1.0, 0.3, 0.0, 0.880, 1.000, 0.946, 0.946
0.1, 0.3, 0.8, 1.000, 1.000, 0.941, 0.857
1.0, 0.4, 0.0, 1.000, 0.955, 0.946, 0.938
1.0, 0.3, 0.1, 0.815, 1.000, 0.943, 0.893
0.0, 0.2, 0.2, 0.957, 1.000, 0.936, 0.920
0.0, 0.2, 0.2, 0.917, 1.000, 0.936, 0.920
1.0, 0.2, 0.0, 0.913, 0.955, 0.947, 0.955
0.1, 0.3, 0.0, 0.875, 0.955, 0.946, 0.946
